datetime,ma_5,boll_bottom,boll_top
2020-05-16 22:52:00,9420.108000000004,9406.273988289882,9433.942011710125
2020-05-16 22:53:00,9421.522000000006,9410.027075903005,9433.016924097008
2020-05-16 22:54:00,9422.664000000006,9414.166875780846,9431.161124219167
2020-05-16 22:55:00,9422.340000000006,9413.711952712476,9430.968047287535
2020-05-16 22:56:00,9421.158000000005,9417.71641896859,9424.59958103142
2020-05-16 22:57:00,9422.592000000004,9415.63416412986,9429.549835870148
2020-05-16 22:58:00,9424.108000000004,9416.524631355667,9431.69136864434
2020-05-16 22:59:00,9426.288000000004,9418.773941176967,9433.802058823041
2020-05-16 23:00:00,9428.748000000003,9421.86263290767,9435.633367092336
2020-05-16 23:01:00,9430.732000000004,9424.925221203088,9436.53877879692
2020-05-16 23:02:00,9432.282000000003,9425.99092060165,9438.573079398357
2020-05-16 23:03:00,9433.432000000004,9429.717880993232,9437.146119006777
2020-05-16 23:04:00,9432.252000000004,9423.588266393966,9440.915733606042
2020-05-16 23:05:00,9430.402000000002,9419.260982093354,9441.54301790665
2020-05-16 23:06:00,9427.928000000002,9415.387111674365,9440.468888325639
2020-05-16 23:07:00,9421.858,9401.394142103805,9442.321857896195
2020-05-16 23:08:00,9415.676000000001,9394.134836614632,9437.21716338537
2020-05-16 23:09:00,9411.546000000002,9390.750122524048,9432.341877475956
2020-05-16 23:10:00,9408.034000000003,9392.541714177874,9423.526285822132
2020-05-16 23:11:00,9404.682000000003,9401.739912306834,9407.624087693172
2020-05-16 23:12:00,9405.004,9401.388240053,9408.619759947002
2020-05-16 23:13:00,9407.28,9399.437360138669,9415.122639861333
2020-05-16 23:14:00,9408.35,9401.289971671824,9415.410028328177
2020-05-16 23:15:00,9411.938,9396.427291441232,9427.448708558768
2020-05-16 23:16:00,9415.164,9400.296837527107,9430.031162472895
2020-05-16 23:17:00,9417.940000000002,9405.73022522748,9430.149774772524
2020-05-16 23:18:00,9419.990000000002,9407.679898457125,9432.300101542878
2020-05-16 23:19:00,9422.510000000002,9419.09260333058,9425.927396669424
2020-05-16 23:20:00,9421.880000000001,9419.13762876399,9424.622371236012
2020-05-16 23:21:00,9421.780000000002,9418.849027465829,9424.710972534176
2020-05-16 23:22:00,9422.074000000002,9419.293331016446,9424.854668983558
2020-05-16 23:23:00,9423.320000000003,9415.233158836963,9431.406841163043
2020-05-16 23:24:00,9425.254000000003,9414.54534368857,9435.962656311436
2020-05-16 23:25:00,9425.818000000003,9415.887044356337,9435.748955643669
2020-05-16 23:26:00,9426.132000000001,9416.970740261488,9435.293259738515
2020-05-16 23:27:00,9425.210000000003,9413.564571712626,9436.85542828738
2020-05-16 23:28:00,9422.272,9409.83835692984,9434.705643070161
2020-05-16 23:29:00,9419.630000000001,9412.854780446669,9426.405219553333
2020-05-16 23:30:00,9417.282000000003,9410.125878145562,9424.438121854444
2020-05-16 23:31:00,9414.516000000001,9406.059492446919,9422.972507553084
2020-05-16 23:32:00,9411.964000000002,9401.056217457472,9422.871782542532
2020-05-16 23:33:00,9405.324000000002,9377.949169954967,9432.698830045038
2020-05-16 23:34:00,9399.388000000003,9373.419744764156,9425.356255235849
2020-05-16 23:35:00,9394.980000000001,9372.818010017292,9417.14198998271
2020-05-16 23:36:00,9390.588000000002,9373.437819826215,9407.738180173788
2020-05-16 23:37:00,9388.100000000002,9380.39539099025,9395.804609009754
2020-05-16 23:38:00,9390.366,9384.341622854326,9396.390377145673
2020-05-16 23:39:00,9391.998000000001,9384.018145365146,9399.977854634857
2020-05-16 23:40:00,9392.392000000002,9384.634972219115,9400.149027780888
2020-05-16 23:41:00,9395.258000000002,9388.217596602917,9402.298403397086
2020-05-16 23:42:00,9395.762000000002,9389.354997581266,9402.16900241874
2020-05-16 23:43:00,9392.974000000004,9377.19494045916,9408.753059540848
2020-05-16 23:44:00,9389.854000000003,9371.96748217251,9407.740517827497
2020-05-16 23:45:00,9386.508000000003,9365.006063343204,9408.009936656803
2020-05-16 23:46:00,9380.286000000004,9361.35057499837,9399.221425001637
2020-05-16 23:47:00,9373.476000000002,9356.78465733406,9390.167342665945
2020-05-16 23:48:00,9367.632000000001,9343.468153452077,9391.795846547926
2020-05-16 23:49:00,9365.742000000002,9345.835913493824,9385.64808650618
2020-05-16 23:50:00,9366.224000000002,9345.05275724027,9387.395242759734
2020-05-16 23:51:00,9363.874000000002,9341.93201923273,9385.815980767273
2020-05-16 23:52:00,9364.670000000002,9342.956303861587,9386.383696138417
2020-05-16 23:53:00,9367.296000000002,9351.705133443214,9382.88686655679
2020-05-16 23:54:00,9364.920000000002,9349.209201166352,9380.630798833652
2020-05-16 23:55:00,9361.210000000003,9355.04913967119,9367.370860328816
2020-05-16 23:56:00,9362.006000000001,9357.192838877498,9366.819161122505
2020-05-16 23:57:00,9365.000000000002,9347.9006725281,9382.099327471904
2020-05-16 23:58:00,9367.868000000002,9347.278840716739,9388.457159283265
2020-05-16 23:59:00,9371.482000000002,9351.453388465705,9391.510611534299
2020-05-17 00:00:00,9372.780000000002,9356.098375379126,9389.461624620879
2020-05-17 00:01:00,9373.124000000002,9357.54626845809,9388.701731541913
2020-05-17 00:02:00,9374.106000000003,9355.959977846598,9392.252022153409
2020-05-17 00:03:00,9376.268000000002,9353.66138415437,9398.874615845634
2020-05-17 00:04:00,9377.376000000002,9353.80293655903,9400.949063440974
2020-05-17 00:05:00,9382.648000000001,9360.129530247543,9405.16646975246
2020-05-17 00:06:00,9391.738000000001,9371.355304398272,9412.12069560173
2020-05-17 00:07:00,9395.154000000002,9374.784716262157,9415.523283737848
2020-05-17 00:08:00,9396.114000000001,9376.76816530638,9415.459834693624
2020-05-17 00:09:00,9397.246000000001,9381.169379708626,9413.322620291376
2020-05-17 00:10:00,9398.736,9383.612596944038,9413.859403055963
2020-05-17 00:11:00,9399.126,9382.650626863311,9415.60137313669
2020-05-17 00:12:00,9400.116,9382.249956229953,9417.982043770047
2020-05-17 00:13:00,9401.61,9385.19430019788,9418.025699802121
2020-05-17 00:14:00,9405.33,9395.97226523171,9414.68773476829
2020-05-17 00:15:00,9406.128,9398.675786906315,9413.580213093686
2020-05-17 00:16:00,9404.528,9398.958127470616,9410.097872529384
2020-05-17 00:17:00,9401.372,9388.932599693177,9413.811400306822
2020-05-17 00:18:00,9400.107999999998,9386.397351583777,9413.81864841622
2020-05-17 00:19:00,9396.403999999999,9383.194180925046,9409.613819074952
2020-05-17 00:20:00,9394.176,9383.640283603245,9404.711716396754
2020-05-17 00:21:00,9391.923999999999,9387.816967008568,9396.03103299143
2020-05-17 00:22:00,9392.491999999998,9388.148374786799,9396.835625213198
2020-05-17 00:23:00,9392.524,9388.088448174945,9396.959551825053
2020-05-17 00:24:00,9393.333999999999,9390.656740208195,9396.011259791803
2020-05-17 00:25:00,9392.578,9387.640968503974,9397.515031496025
2020-05-17 00:26:00,9390.6,9379.556051431096,9401.643948568904
2020-05-17 00:27:00,9385.145999999999,9362.0690435284,9408.222956471598
2020-05-17 00:28:00,9379.507999999998,9354.880444701275,9404.13555529872
2020-05-17 00:29:00,9374.823999999999,9354.970941797514,9394.677058202484
2020-05-17 00:30:00,9367.577999999998,9346.787187606285,9388.36881239371
2020-05-17 00:31:00,9363.033999999998,9348.78413965015,9377.283860349846
2020-05-17 00:32:00,9356.63,9328.560945865782,9384.699054134217
2020-05-17 00:33:00,9349.71,9317.561410606544,9381.858589393454
2020-05-17 00:34:00,9345.068,9322.196675596098,9367.9393244039
2020-05-17 00:35:00,9346.73,9320.218504380387,9373.241495619612
2020-05-17 00:36:00,9346.914,9319.967851481359,9373.860148518643
2020-05-17 00:37:00,9350.387999999999,9327.089788051673,9373.686211948325
2020-05-17 00:38:00,9354.135999999999,9342.029467879302,9366.242532120696
2020-05-17 00:39:00,9352.125999999998,9332.755256080642,9371.496743919355
2020-05-17 00:40:00,9349.399999999998,9332.503674956102,9366.296325043893
2020-05-17 00:41:00,9344.113999999996,9327.120968487392,9361.1070315126
2020-05-17 00:42:00,9339.101999999995,9319.279979921614,9358.924020078377
2020-05-17 00:43:00,9336.863999999998,9321.848497344825,9351.87950265517
2020-05-17 00:44:00,9339.417999999996,9320.64298255692,9358.193017443073
2020-05-17 00:45:00,9342.187999999996,9315.306246337184,9369.069753662809
2020-05-17 00:46:00,9346.123999999996,9319.86140835354,9372.386591646453
2020-05-17 00:47:00,9351.723999999997,9336.040259375095,9367.407740624898
2020-05-17 00:48:00,9357.061999999994,9343.530626086393,9370.593373913596
2020-05-17 00:49:00,9360.829999999996,9347.334874954628,9374.325125045365
2020-05-17 00:50:00,9361.239999999996,9347.58180099756,9374.898199002433
2020-05-17 00:51:00,9363.249999999996,9353.005957829526,9373.494042170467
2020-05-17 00:52:00,9366.249999999996,9360.131143898509,9372.368856101484
2020-05-17 00:53:00,9366.755999999998,9360.112979603313,9373.399020396682
2020-05-17 00:54:00,9365.641999999998,9358.479327315124,9372.804672684872
2020-05-17 00:55:00,9362.681999999997,9345.344321955048,9380.019678044946
2020-05-17 00:56:00,9360.947999999999,9342.197675203075,9379.698324796922
2020-05-17 00:57:00,9363.931999999997,9335.651768742271,9392.212231257723
2020-05-17 00:58:00,9368.717999999999,9329.926902052262,9407.509097947735
2020-05-17 00:59:00,9373.394,9332.60282056141,9414.185179438591
2020-05-17 01:00:00,9381.678,9350.678966466801,9412.677033533198
2020-05-17 01:01:00,9388.058,9381.453177519941,9394.66282248006
2020-05-17 01:02:00,9387.818000000001,9380.585650451405,9395.050349548597
2020-05-17 01:03:00,9385.36,9378.631181382088,9392.088818617913
2020-05-17 01:04:00,9383.97,9375.429625301394,9392.510374698604
2020-05-17 01:05:00,9381.243999999999,9373.261261122127,9389.226738877871
2020-05-17 01:06:00,9381.253999999997,9373.238657213049,9389.269342786945
2020-05-17 01:07:00,9384.503999999997,9365.645561040406,9403.362438959588
2020-05-17 01:08:00,9387.929999999998,9366.456923834878,9409.40307616512
2020-05-17 01:09:00,9391.703999999998,9371.296052528642,9412.111947471354
2020-05-17 01:10:00,9395.001999999999,9384.029767775239,9405.974232224758
2020-05-17 01:11:00,9396.009999999998,9388.59985830134,9403.420141698656
2020-05-17 01:12:00,9394.347999999998,9387.689180285215,9401.006819714781
2020-05-17 01:13:00,9394.211999999998,9387.892705736082,9400.531294263914
2020-05-17 01:14:00,9394.195999999998,9387.925328585074,9400.466671414923
2020-05-17 01:15:00,9392.571999999996,9381.72473859475,9403.419261405243
2020-05-17 01:16:00,9390.321999999996,9374.754145941282,9405.88985405871
2020-05-17 01:17:00,9387.839999999997,9369.609382895984,9406.07061710401
2020-05-17 01:18:00,9383.531999999996,9366.177880028283,9400.886119971708
2020-05-17 01:19:00,9377.491999999997,9364.94073392873,9390.043266071263
2020-05-17 01:20:00,9373.457999999997,9359.305449700098,9387.610550299896
2020-05-17 01:21:00,9372.179999999997,9360.106259900467,9384.253740099526
2020-05-17 01:22:00,9371.241999999997,9361.390326031027,9381.093673968966
2020-05-17 01:23:00,9369.429999999997,9360.317887182948,9378.542112817046
2020-05-17 01:24:00,9369.965999999997,9361.022504039764,9378.90949596023
2020-05-17 01:25:00,9368.327999999998,9353.295878393568,9383.360121606427
2020-05-17 01:26:00,9364.553999999998,9347.207060212531,9381.900939787465
2020-05-17 01:27:00,9361.675999999998,9348.311819516719,9375.040180483276
2020-05-17 01:28:00,9360.269999999999,9348.055754219376,9372.48424578062
2020-05-17 01:29:00,9358.957999999999,9351.90174887144,9366.014251128558
2020-05-17 01:30:00,9360.469999999998,9353.196390167905,9367.74360983209
2020-05-17 01:31:00,9366.531999999997,9345.143141218137,9387.920858781858
2020-05-17 01:32:00,9370.497999999998,9347.69998517434,9393.296014825655
2020-05-17 01:33:00,9374.923999999999,9354.260493037447,9395.58750696255
2020-05-17 01:34:00,9379.552,9360.961134501264,9398.142865498736
2020-05-17 01:35:00,9382.217999999999,9374.14600644249,9390.289993557508
2020-05-17 01:36:00,9381.096,9373.651665241787,9388.540334758212
2020-05-17 01:37:00,9382.279999999999,9373.884846636749,9390.675153363249
2020-05-17 01:38:00,9382.524,9374.145138502607,9390.902861497392
2020-05-17 01:39:00,9381.496,9374.801694958222,9388.190305041777
2020-05-17 01:40:00,9382.572,9378.10936849017,9387.03463150983
2020-05-17 01:41:00,9382.496,9377.78451191315,9387.207488086848
2020-05-17 01:42:00,9380.047999999999,9372.41696599456,9387.679034005438
2020-05-17 01:43:00,9377.596,9367.177376290898,9388.014623709101
2020-05-17 01:44:00,9375.991999999998,9366.462704118787,9385.52129588121
2020-05-17 01:45:00,9373.384,9365.673013033902,9381.094986966098
2020-05-17 01:46:00,9371.655999999999,9367.62371528893,9375.688284711068
2020-05-17 01:47:00,9372.43,9365.803794449974,9379.056205550027
2020-05-17 01:48:00,9371.026000000002,9360.611465925402,9381.440534074602
2020-05-17 01:49:00,9364.586000000001,9337.136174499827,9392.035825500176
2020-05-17 01:50:00,9359.920000000002,9328.8442441767,9390.995755823304
2020-05-17 01:51:00,9355.138,9325.012371707984,9385.263628292018
2020-05-17 01:52:00,9349.066,9332.211311631832,9365.920688368169
2020-05-17 01:53:00,9341.466,9323.212876432042,9359.719123567958
2020-05-17 01:54:00,9338.832,9317.244145081393,9360.419854918608
2020-05-17 01:55:00,9335.490000000002,9314.311628958149,9356.668371041855
2020-05-17 01:56:00,9334.972000000002,9315.088441968644,9354.855558031359
2020-05-17 01:57:00,9333.198,9317.656118518466,9348.739881481535
2020-05-17 01:58:00,9335.564,9322.3649954926,9348.7630045074
2020-05-17 01:59:00,9334.768,9319.180945115057,9350.355054884943
2020-05-17 02:00:00,9330.475999999999,9301.410891708685,9359.541108291312
2020-05-17 02:01:00,9325.562,9300.001658062045,9351.122341937955
2020-05-17 02:02:00,9323.842,9301.637012272355,9346.046987727646
2020-05-17 02:03:00,9322.035999999998,9304.357376750868,9339.714623249129
2020-05-17 02:04:00,9322.31,9304.396424142993,9340.223575857006
2020-05-17 02:05:00,9326.739999999998,9318.155001456878,9335.324998543118
2020-05-17 02:06:00,9329.939999999999,9322.79981793049,9337.080182069507
2020-05-17 02:07:00,9331.137999999997,9322.360148327414,9339.91585167258
2020-05-17 02:08:00,9333.729999999998,9321.856946475897,9345.603053524099
2020-05-17 02:09:00,9337.615999999998,9325.821759033042,9349.410240966954
2020-05-17 02:10:00,9338.535999999998,9329.254355749827,9347.81764425017
2020-05-17 02:11:00,9338.173999999999,9328.209587323545,9348.138412676453
2020-05-17 02:12:00,9337.393999999998,9325.962608134323,9348.825391865674
2020-05-17 02:13:00,9335.746,9324.823293376345,9346.668706623654
2020-05-17 02:14:00,9333.274,9331.186532638287,9335.361467361712
2020-05-17 02:15:00,9333.124,9331.454113780463,9334.793886219537
2020-05-17 02:16:00,9335.599999999999,9323.65709415651,9347.542905843487
2020-05-17 02:17:00,9336.429999999998,9325.251717484938,9347.608282515059
2020-05-17 02:18:00,9334.787999999999,9319.526968580518,9350.04903141948
2020-05-17 02:19:00,9334.001999999999,9317.89405537673,9350.109944623267
2020-05-17 02:20:00,9332.944,9316.113975639166,9349.774024360833
2020-05-17 02:21:00,9330.485999999999,9321.63995455664,9339.332045443358
2020-05-17 02:22:00,9329.989999999998,9322.50522879535,9337.474771204646
2020-05-17 02:23:00,9333.081999999999,9323.554362308198,9342.6096376918
2020-05-17 02:24:00,9336.011999999997,9323.997996504639,9348.026003495355
2020-05-17 02:25:00,9338.301999999996,9329.412372337001,9347.19162766299
2020-05-17 02:26:00,9334.151999999996,9309.540143507924,9358.763856492069
2020-05-17 02:27:00,9328.713999999996,9293.589596517717,9363.838403482276
2020-05-17 02:28:00,9321.813999999995,9284.661884044299,9358.96611595569
2020-05-17 02:29:00,9316.625999999995,9288.641344919308,9344.610655080682
2020-05-17 02:30:00,9309.439999999995,9297.859784113218,9321.020215886772
2020-05-17 02:31:00,9305.823999999997,9289.665555768446,9321.982444231548
2020-05-17 02:32:00,9302.681999999997,9281.613139566078,9323.750860433916
2020-05-17 02:33:00,9299.317999999996,9275.604930186415,9323.031069813576
2020-05-17 02:34:00,9290.803999999996,9269.782065741154,9311.825934258839
2020-05-17 02:35:00,9289.081999999997,9272.5813854665,9305.582614533494
2020-05-17 02:36:00,9289.361999999997,9272.314047630782,9306.409952369213
2020-05-17 02:37:00,9289.595999999996,9272.432727585241,9306.75927241475
2020-05-17 02:38:00,9290.705999999996,9273.003420527413,9308.40857947258
2020-05-17 02:39:00,9296.987999999996,9285.677090223,9308.298909776991
2020-05-17 02:40:00,9298.891999999996,9285.780208361039,9312.003791638954
2020-05-17 02:41:00,9300.525999999998,9286.891260545814,9314.160739454182
2020-05-17 02:42:00,9301.699999999999,9291.190889667361,9312.209110332637
2020-05-17 02:43:00,9300.309999999998,9284.578013476244,9316.04198652375
2020-05-17 02:44:00,9295.537999999997,9275.468713017559,9315.607286982435
2020-05-17 02:45:00,9290.639999999998,9270.17916424035,9311.100835759646
2020-05-17 02:46:00,9287.689999999999,9274.2959416164,9301.084058383598
2020-05-17 02:47:00,9286.395999999997,9277.20930745136,9295.582692548634
2020-05-17 02:48:00,9285.277999999998,9275.52348924942,9295.032510750576
2020-05-17 02:49:00,9283.329999999998,9268.481269415093,9298.178730584903
2020-05-17 02:50:00,9282.65,9266.87531141407,9298.424688585928
2020-05-17 02:51:00,9281.192,9267.5666163363,9294.817383663698
2020-05-17 02:52:00,9284.514,9257.363134084098,9311.6648659159
2020-05-17 02:53:00,9289.578,9256.010252384418,9323.145747615581
2020-05-17 02:54:00,9296.466,9265.907990902815,9327.024009097186
2020-05-17 02:55:00,9301.437999999998,9279.843452540423,9323.032547459574
2020-05-17 02:56:00,9304.956,9297.78090975778,9312.131090242221
2020-05-17 02:57:00,9302.429999999998,9292.024885873572,9312.835114126425
2020-05-17 02:58:00,9299.019999999999,9285.929873950801,9312.110126049196
2020-05-17 02:59:00,9295.261999999999,9283.541117781335,9306.982882218663
2020-05-17 03:00:00,9289.865999999998,9270.96594391586,9308.766056084136
2020-05-17 03:01:00,9283.743999999997,9261.969190701559,9305.518809298435
2020-05-17 03:02:00,9283.357999999997,9262.545208741172,9304.17079125882
2020-05-17 03:03:00,9286.981999999998,9256.172425514402,9317.791574485595
2020-05-17 03:04:00,9288.457999999997,9256.560961266228,9320.355038733765
2020-05-17 03:05:00,9293.147999999997,9264.40495075355,9321.891049246446
2020-05-17 03:06:00,9299.019999999999,9287.51153355204,9310.528466447957
2020-05-17 03:07:00,9301.715999999997,9290.72027719593,9312.711722804064
2020-05-17 03:08:00,9300.503999999997,9292.231979691518,9308.776020308476
2020-05-17 03:09:00,9302.597999999998,9294.69626095192,9310.499739048077
2020-05-17 03:10:00,9306.313999999998,9292.731992785153,9319.896007214844
2020-05-17 03:11:00,9308.807999999999,9297.61811707013,9319.997882929869
2020-05-17 03:12:00,9309.249999999998,9298.308564994288,9320.191435005709
2020-05-17 03:13:00,9309.675999999998,9299.970016279416,9319.38198372058
2020-05-17 03:14:00,9308.357999999998,9295.288635823263,9321.427364176734
2020-05-17 03:15:00,9306.949999999999,9297.550223407758,9316.34977659224
2020-05-17 03:16:00,9307.132,9297.275343366839,9316.98865663316
2020-05-17 03:17:00,9307.746,9296.99947870313,9318.492521296868
2020-05-17 03:18:00,9309.89,9298.11350646482,9321.666493535178
2020-05-17 03:19:00,9313.51,9307.225272481312,9319.794727518689
2020-05-17 03:20:00,9316.504,9305.855539079086,9327.152460920915
2020-05-17 03:21:00,9317.332,9307.712193349957,9326.951806650044
2020-05-17 03:22:00,9318.73,9311.21147620977,9326.24852379023
2020-05-17 03:23:00,9319.55,9313.106227814062,9325.993772185937
2020-05-17 03:24:00,9319.9,9313.688542845333,9326.111457154666
2020-05-17 03:25:00,9320.05,9313.221954892924,9326.878045107074
2020-05-17 03:26:00,9321.644,9315.289968210323,9327.998031789677
2020-05-17 03:27:00,9321.66,9315.339572800496,9327.980427199504
2020-05-17 03:28:00,9324.288,9313.442195281852,9335.133804718149
2020-05-17 03:29:00,9326.738000000001,9315.479870493542,9337.99612950646
2020-05-17 03:30:00,9329.096000000001,9314.477227138224,9343.714772861778
2020-05-17 03:31:00,9331.004,9316.94408108188,9345.063918918122
2020-05-17 03:32:00,9333.514000000001,9328.704018712702,9338.3239812873
2020-05-17 03:33:00,9333.946000000002,9329.203857026181,9338.688142973822
2020-05-17 03:34:00,9331.714000000002,9318.855698402038,9344.572301597966
2020-05-17 03:35:00,9329.804,9318.499783088411,9341.108216911589
2020-05-17 03:36:00,9330.87,9316.904735950073,9344.835264049929
2020-05-17 03:37:00,9334.104000000001,9313.436026708358,9354.771973291645
2020-05-17 03:38:00,9337.026000000002,9312.243483582493,9361.80851641751
2020-05-17 03:39:00,9341.758000000002,9324.537045323099,9358.978954676904
2020-05-17 03:40:00,9345.316,9337.670091291166,9352.961908708836
2020-05-17 03:41:00,9346.320000000002,9342.039813090089,9350.600186909915
2020-05-17 03:42:00,9343.956000000002,9334.143522230148,9353.768477769856
2020-05-17 03:43:00,9342.622,9334.812577487168,9350.431422512831
2020-05-17 03:44:00,9343.56,9333.747079946115,9353.372920053884
2020-05-17 03:45:00,9344.326,9333.157861391266,9355.494138608732
2020-05-17 03:46:00,9344.391999999998,9333.21984353923,9355.564156460767
2020-05-17 03:47:00,9344.313999999998,9332.844949473303,9355.783050526694
2020-05-17 03:48:00,9343.891999999998,9331.961623644496,9355.8223763555
2020-05-17 03:49:00,9343.159999999998,9332.473756507361,9353.846243492635
2020-05-17 03:50:00,9341.865999999998,9333.819937609987,9349.912062390009
2020-05-17 03:51:00,9341.863999999998,9333.821405892128,9349.906594107868
2020-05-17 03:52:00,9342.705999999998,9337.644921065232,9347.767078934765
2020-05-17 03:53:00,9342.561999999998,9337.156421401554,9347.967578598442
2020-05-17 03:54:00,9340.473999999998,9333.109590995604,9347.838409004393
2020-05-17 03:55:00,9339.745999999997,9332.984571158102,9346.507428841893
2020-05-17 03:56:00,9337.389999999998,9330.971791528464,9343.808208471532
2020-05-17 03:57:00,9336.123999999998,9329.538339821695,9342.709660178301
2020-05-17 03:58:00,9335.663999999999,9330.111404212072,9341.216595787926
2020-05-17 03:59:00,9334.766,9327.553225222971,9341.978774777028
2020-05-17 04:00:00,9329.877999999999,9312.545017568107,9347.21098243189
2020-05-17 04:01:00,9327.122,9307.889644970404,9346.354355029594
2020-05-17 04:02:00,9324.916,9306.797547527878,9343.03445247212
2020-05-17 04:03:00,9322.149999999998,9310.572012265307,9333.727987734688
2020-05-17 04:04:00,9322.075999999997,9310.766759531043,9333.385240468951
2020-05-17 04:05:00,9323.935999999998,9315.821240608337,9332.050759391659
2020-05-17 04:06:00,9323.735999999999,9314.998647999273,9332.473352000725
2020-05-17 04:07:00,9322.651999999998,9311.954660144473,9333.349339855524
2020-05-17 04:08:00,9321.418,9309.89861286419,9332.93738713581
2020-05-17 04:09:00,9319.088,9313.111238336294,9325.064761663705
2020-05-17 04:10:00,9318.214,9315.918020909332,9320.509979090668
2020-05-17 04:11:00,9318.566,9315.861721910609,9321.270278089392
2020-05-17 04:12:00,9318.75,9316.501978651178,9320.998021348822
2020-05-17 04:13:00,9316.59,9305.364422064553,9327.815577935447
2020-05-17 04:14:00,9314.435999999998,9301.179759206134,9327.692240793862
2020-05-17 04:15:00,9311.34,9297.314352065414,9325.365647934586
2020-05-17 04:16:00,9307.439999999999,9294.43889235545,9320.441107644547
2020-05-17 04:17:00,9303.49,9295.225388697265,9311.754611302735
2020-05-17 04:18:00,9301.848,9293.48071370244,9310.21528629756
2020-05-17 04:19:00,9302.606,9291.34675846314,9313.86524153686
2020-05-17 04:20:00,9303.862,9290.381158780501,9317.342841219497
2020-05-17 04:21:00,9306.338,9291.593934075525,9321.082065924475
2020-05-17 04:22:00,9311.189999999999,9294.147153993974,9328.232846006023
2020-05-17 04:23:00,9317.076,9301.776630078828,9332.37536992117
2020-05-17 04:24:00,9322.509999999998,9299.540119722022,9345.479880277975
2020-05-17 04:25:00,9327.439999999999,9306.608643827525,9348.271356172472
2020-05-17 04:26:00,9333.717999999999,9316.434560527943,9351.001439472055
2020-05-17 04:27:00,9338.173999999999,9324.335433600838,9352.01256639916
2020-05-17 04:28:00,9342.5,9331.50429174706,9353.49570825294
2020-05-17 04:29:00,9344.964,9332.689199798626,9357.238800201374
2020-05-17 04:30:00,9347.21,9341.147525259146,9353.272474740852
2020-05-17 04:31:00,9348.054,9343.061934296962,9353.046065703038
2020-05-17 04:32:00,9353.124,9333.941796790166,9372.306203209833
2020-05-17 04:33:00,9357.996,9332.167765062568,9383.82423493743
2020-05-17 04:34:00,9365.42,9329.959399328507,9400.880600671493
2020-05-17 04:35:00,9372.888,9341.748997447206,9404.027002552795
2020-05-17 04:36:00,9380.61,9364.281295214174,9396.938704785827
2020-05-17 04:37:00,9383.362000000001,9372.095453058606,9394.628546941396
2020-05-17 04:38:00,9383.916000000001,9374.941418116558,9392.890581883445
2020-05-17 04:39:00,9381.796000000002,9372.897330437492,9390.694669562512
2020-05-17 04:40:00,9378.720000000001,9364.523183456042,9392.91681654396
2020-05-17 04:41:00,9375.490000000002,9363.474235355876,9387.505764644127
2020-05-17 04:42:00,9370.614000000003,9355.945049117843,9385.282950882163
2020-05-17 04:43:00,9370.416000000001,9356.132760872155,9384.699239127847
2020-05-17 04:44:00,9372.100000000002,9352.554069477686,9391.645930522318
2020-05-17 04:45:00,9373.864000000001,9354.30994875779,9393.418051242214
2020-05-17 04:46:00,9375.602000000003,9355.865701461953,9395.338298538052
2020-05-17 04:47:00,9379.722000000003,9371.854403163425,9387.589596836582
2020-05-17 04:48:00,9380.084000000003,9373.02598894993,9387.142011050075
2020-05-17 04:49:00,9377.706000000002,9373.093026990868,9382.318973009136
2020-05-17 04:50:00,9378.890000000003,9372.121543751864,9385.658456248142
2020-05-17 04:51:00,9379.906000000003,9371.388188075396,9388.42381192461
2020-05-17 04:52:00,9380.490000000002,9371.546756741376,9389.433243258627
2020-05-17 04:53:00,9380.276000000002,9370.92932572607,9389.622674273933
2020-05-17 04:54:00,9380.466000000002,9371.722835814026,9389.209164185979
2020-05-17 04:55:00,9379.482,9371.258480073413,9387.705519926587
2020-05-17 04:56:00,9378.942000000001,9372.160917491801,9385.7230825082
2020-05-17 04:57:00,9380.224,9368.823135121274,9391.624864878726
2020-05-17 04:58:00,9382.8,9369.98637444035,9395.613625559648
2020-05-17 04:59:00,9384.424,9374.8381500125,9394.009849987502
2020-05-17 05:00:00,9386.217999999999,9379.263427404732,9393.172572595266
2020-05-17 05:01:00,9388.518,9381.158510888465,9395.877489111535
2020-05-17 05:02:00,9388.88,9381.149631316503,9396.610368683496
2020-05-17 05:03:00,9389.39,9381.204610578427,9397.575389421572
2020-05-17 05:04:00,9391.122,9386.635054493003,9395.608945506996
2020-05-17 05:05:00,9394.826,9382.339154121926,9407.312845878072
2020-05-17 05:06:00,9398.137999999999,9380.052495307491,9416.223504692507
2020-05-17 05:07:00,9399.473999999998,9383.059868284226,9415.88813171577
2020-05-17 05:08:00,9398.246,9378.410382540926,9418.081617459073
2020-05-17 05:09:00,9395.002,9366.533851483058,9423.470148516943
2020-05-17 05:10:00,9387.426,9353.770116116453,9421.081883883546
2020-05-17 05:11:00,9380.024,9356.301341633309,9403.74665836669
2020-05-17 05:12:00,9374.057999999999,9359.486737872685,9388.629262127313
2020-05-17 05:13:00,9371.363999999998,9364.722590512325,9378.00540948767
2020-05-17 05:14:00,9371.303999999998,9364.853982947077,9377.75401705292
2020-05-17 05:15:00,9373.415999999997,9365.576642884587,9381.255357115408
2020-05-17 05:16:00,9374.779999999997,9365.193551231921,9384.366448768073
2020-05-17 05:17:00,9375.445999999998,9367.988364987279,9382.903635012717
2020-05-17 05:18:00,9373.947999999999,9361.748742646252,9386.147257353745
